"Inicio del informe","Fin del informe","Nombre de la campaña",Plataforma,Ubicación,"Plataforma de dispositivos","Entrega de la campaña","Presupuesto del conjunto de anuncios","Tipo de presupuesto del conjunto de anuncios","Importe gastado (COP)",Impresiones,Alcance,"Clics (todos)","Clics en el enlace","CTR único (porcentaje de clics en el enlace)","CPC (costo por clic en el enlace) (COP)",Resultados,"Indicador de resultado","Costo por resultados",Finalización,"Configuración de atribución","CPM (costo por mil impresiones) (COP)","ROAS (retorno de la inversión en publicidad) de compras",Frecuencia,Compras
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  JACKSON ROZO - IMG 02/03/26",Instagram,"Inicio de la sección ""Explorar""","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,8,7,7,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1142.857143,,1,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  JACKSON ROZO - IMG 02/03/26",Instagram,"Instagram Reels","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,9273,627,544,14,13,2.022059,713.307692,3,actions:offsite_conversion.fb_pixel_complete_registration,3091,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",14789.473684,,1.152574,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  JACKSON ROZO - IMG 02/03/26",Instagram,"Resultados de búsqueda de Instagram","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,0,2,2,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,,1,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  JACKSON ROZO - IMG 02/03/26",Instagram,"Instagram Stories","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,27684,1941,1236,15,14,1.132686,1977.428571,5,actions:offsite_conversion.fb_pixel_complete_registration,5536.8,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",14262.751159,,1.570388,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  JACKSON ROZO - IMG 02/03/26",Threads,"Feed de Threads","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,418,90,88,1,1,1.136364,418,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",4644.444444,,1.022727,
2025-11-01,2026-03-20,"F2 - LEADS - REGISTRO -GRUPO EFFI -  JACKSON ROZO - IMG 03/03/26","Audience Network","Nativo, banner e intersticial","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,21,2,1,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",10500,,2,
2025-11-01,2026-03-20,"F2 - LEADS - REGISTRO -GRUPO EFFI -  JACKSON ROZO - IMG 03/03/26",Facebook,"Notificaciones de Facebook","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,9,1,1,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",9000,,1,
2025-11-01,2026-03-20,"F2 - LEADS - REGISTRO -GRUPO EFFI -  JACKSON ROZO - IMG 03/03/26",Facebook,"Feed del perfil de Facebook","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,9,2,2,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",4500,,1,
2025-11-01,2026-03-20,"F2 - LEADS - REGISTRO -GRUPO EFFI -  JACKSON ROZO - IMG 03/03/26",Facebook,"Facebook Reels","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,4689,391,315,7,6,1.904762,781.5,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",11992.327366,,1.24127,
2025-11-01,2026-03-20,"F2 - LEADS - REGISTRO -GRUPO EFFI -  JACKSON ROZO - IMG 03/03/26",Facebook,"Anuncios en Facebook Reels","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,15,9,9,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1666.666667,,1,
2025-11-01,2026-03-20,"F2 - LEADS - REGISTRO -GRUPO EFFI -  JACKSON ROZO - IMG 03/03/26",Facebook,"Facebook Stories","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,931,58,53,1,1,1.886792,931,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",16051.724138,,1.09434,
2025-11-01,2026-03-20,"F2 - LEADS - REGISTRO -GRUPO EFFI -  JACKSON ROZO - IMG 03/03/26",Facebook,Feed,Computadora,inactive,"Con el presupuesto del conjunto de anuncios",0,410,26,21,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",15769.230769,,1.238095,
2025-11-01,2026-03-20,"F2 - LEADS - REGISTRO -GRUPO EFFI -  JACKSON ROZO - IMG 03/03/26",Facebook,Feed,"En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,12426,993,797,23,8,1.003764,1553.25,1,actions:offsite_conversion.fb_pixel_complete_registration,12426,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",12513.595166,,1.245922,
2025-11-01,2026-03-20,"F2 - LEADS - REGISTRO -GRUPO EFFI -  JACKSON ROZO - IMG 03/03/26",Facebook,Feed,"Web móvil",inactive,"Con el presupuesto del conjunto de anuncios",0,64,5,5,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",12800,,1,
2025-11-01,2026-03-20,"F2 - LEADS - REGISTRO -GRUPO EFFI -  JACKSON ROZO - IMG 03/03/26",Facebook,"Reels instream","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,298,22,20,1,1,5,298,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",13545.454545,,1.1,
2025-11-01,2026-03-20,"F2 - LEADS - REGISTRO -GRUPO EFFI -  JACKSON ROZO - IMG 03/03/26",Facebook,Marketplace,Computadora,inactive,"Con el presupuesto del conjunto de anuncios",0,2,1,1,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2000,,1,
2025-11-01,2026-03-20,"F2 - LEADS - REGISTRO -GRUPO EFFI -  JACKSON ROZO - IMG 03/03/26",Facebook,Marketplace,"En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,39,11,8,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",3545.454545,,1.375,
2025-11-01,2026-03-20,"F2 - LEADS - REGISTRO -GRUPO EFFI -  JACKSON ROZO - IMG 03/03/26",Facebook,"Columna derecha",Computadora,inactive,"Con el presupuesto del conjunto de anuncios",0,13,8,6,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1625,,1.333333,
2025-11-01,2026-03-20,"F2 - LEADS - REGISTRO -GRUPO EFFI -  JACKSON ROZO - IMG 03/03/26",Facebook,"Resultados de búsqueda","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,6,1,1,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",6000,,1,
2025-11-01,2026-03-20,"F2 - LEADS - REGISTRO -GRUPO EFFI -  JACKSON ROZO - IMG 03/03/26",Instagram,Feed,Computadora,inactive,"Con el presupuesto del conjunto de anuncios",0,85,7,7,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",12142.857143,,1,
2025-11-01,2026-03-20,"F2 - LEADS - REGISTRO -GRUPO EFFI -  JACKSON ROZO - IMG 03/03/26",Instagram,Feed,"En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,11231,519,431,6,4,0.928074,2807.75,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",21639.691715,,1.204176,
2025-11-01,2026-03-20,"F2 - LEADS - REGISTRO -GRUPO EFFI -  JACKSON ROZO - IMG 03/03/26",Instagram,Feed,"Web móvil",inactive,"Con el presupuesto del conjunto de anuncios",0,6,1,1,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",6000,,1,
2025-11-01,2026-03-20,"F2 - LEADS - REGISTRO -GRUPO EFFI -  JACKSON ROZO - IMG 03/03/26",Instagram,Explorar,"En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,36,1,1,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",36000,,1,
2025-11-01,2026-03-20,"F2 - LEADS - REGISTRO -GRUPO EFFI -  JACKSON ROZO - IMG 03/03/26",Instagram,"Inicio de la sección ""Explorar""","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,10,8,8,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1250,,1,
2025-11-01,2026-03-20,"F2 - LEADS - REGISTRO -GRUPO EFFI -  JACKSON ROZO - IMG 03/03/26",Instagram,"Instagram Reels","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,7002,391,344,9,3,0.872093,2334,2,actions:offsite_conversion.fb_pixel_complete_registration,3501,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",17907.928389,,1.136628,
2025-11-01,2026-03-20,"F2 - LEADS - REGISTRO -GRUPO EFFI -  JACKSON ROZO - IMG 03/03/26",Instagram,"Resultados de búsqueda de Instagram","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,15,5,5,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",3000,,1,
2025-11-01,2026-03-20,"F2 - LEADS - REGISTRO -GRUPO EFFI -  JACKSON ROZO - IMG 03/03/26",Instagram,"Instagram Stories","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,14388,805,609,7,6,0.985222,2398,2,actions:offsite_conversion.fb_pixel_complete_registration,7194,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",17873.291925,,1.321839,
2025-11-01,2026-03-20,"F2 - LEADS - REGISTRO -GRUPO EFFI -  JACKSON ROZO - IMG 03/03/26",Threads,"Feed de Threads","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,197,35,35,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",5628.571429,,1,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO CEOs de Malteatto  - IMG 05/03/26","Audience Network","Nativo, banner e intersticial","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,584,144,41,4,4,7.317073,146.050729,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",4056.964683,,3.512195,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO CEOs de Malteatto  - IMG 05/03/26","Audience Network","Video con premio","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,7,1,1,1,1,100,7.002432,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",7002.432192,,1,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO CEOs de Malteatto  - IMG 05/03/26",Facebook,"Notificaciones de Facebook","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,13,4,4,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",3251.129232,,1,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO CEOs de Malteatto  - IMG 05/03/26",Facebook,"Feed del perfil de Facebook","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,221,20,18,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",11053.839388,,1.111111,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO CEOs de Malteatto  - IMG 05/03/26",Facebook,"Facebook Reels","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,19218,1798,969,58,37,3.611971,519.396621,8,actions:offsite_conversion.fb_pixel_complete_registration,2402.20937208,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",10688.362056,,1.855521,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO CEOs de Malteatto  - IMG 05/03/26",Facebook,"Facebook Reels","Web móvil",inactive,"Con el presupuesto del conjunto de anuncios",0,67,33,20,1,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2031.008471,,1.65,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO CEOs de Malteatto  - IMG 05/03/26",Facebook,"Anuncios en Facebook Reels","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,241,145,105,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1662.646461,,1.380952,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO CEOs de Malteatto  - IMG 05/03/26",Facebook,"Facebook Stories","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,1401,114,96,3,3,3.125,467.162262,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",12293.743735,,1.1875,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO CEOs de Malteatto  - IMG 05/03/26",Facebook,Feed,Computadora,inactive,"Con el presupuesto del conjunto de anuncios",0,1990,144,105,11,1,0.952381,1989.69109,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",13817.299236,,1.371429,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO CEOs de Malteatto  - IMG 05/03/26",Facebook,Feed,"En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,66004,9727,4268,401,71,1.593252,929.632753,29,actions:offsite_conversion.fb_pixel_complete_registration,2275.99743077,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",6785.640536,,2.279053,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO CEOs de Malteatto  - IMG 05/03/26",Facebook,Feed,"Web móvil",inactive,"Con el presupuesto del conjunto de anuncios",0,297,78,41,1,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",3809.015313,,1.902439,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO CEOs de Malteatto  - IMG 05/03/26",Facebook,"Reels instream","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,285,66,46,1,1,2.173913,285.099025,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",4319.682196,,1.434783,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO CEOs de Malteatto  - IMG 05/03/26",Facebook,Marketplace,Computadora,inactive,"Con el presupuesto del conjunto de anuncios",0,29,11,7,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2637.279657,,1.571429,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO CEOs de Malteatto  - IMG 05/03/26",Facebook,Marketplace,"En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,209,62,42,1,1,2.380952,209.072618,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",3372.139005,,1.47619,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO CEOs de Malteatto  - IMG 05/03/26",Facebook,"Columna derecha",Computadora,inactive,"Con el presupuesto del conjunto de anuncios",0,281,153,74,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1837.239445,,2.067568,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO CEOs de Malteatto  - IMG 05/03/26",Facebook,"Resultados de búsqueda","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,1,1,1,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1000.347456,,1,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO CEOs de Malteatto  - IMG 05/03/26",Instagram,Feed,Computadora,inactive,"Con el presupuesto del conjunto de anuncios",0,127,23,20,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",5523.657692,,1.15,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO CEOs de Malteatto  - IMG 05/03/26",Instagram,Feed,"En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,28011,2080,1474,44,28,1.83175,1000.383183,20,actions:offsite_conversion.fb_pixel_complete_registration,1400.53645573,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",13466.69669,,1.411126,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO CEOs de Malteatto  - IMG 05/03/26",Instagram,Feed,"Web móvil",inactive,"Con el presupuesto del conjunto de anuncios",0,38,12,8,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",3167.766944,,1.5,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO CEOs de Malteatto  - IMG 05/03/26",Instagram,Explorar,"En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,13,2,2,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",6502.258464,,1,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO CEOs de Malteatto  - IMG 05/03/26",Instagram,"Inicio de la sección ""Explorar""","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,23,23,23,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1000.347456,,1,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO CEOs de Malteatto  - IMG 05/03/26",Instagram,"Instagram Reels","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,25700,1863,1512,77,53,3.373016,484.904273,19,actions:offsite_conversion.fb_pixel_complete_registration,1352.62771007,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",13794.914918,,1.232143,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO CEOs de Malteatto  - IMG 05/03/26",Instagram,"Resultados de búsqueda de Instagram","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,29,4,4,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",7252.519056,,1,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO CEOs de Malteatto  - IMG 05/03/26",Instagram,"Instagram Stories","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,39199,3518,2065,65,49,2.082324,799.971736,48,actions:offsite_conversion.fb_pixel_complete_registration,816.6378138,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",11142.301041,,1.703632,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO CEOs de Malteatto  - IMG 05/03/26",Threads,"Feed de Threads","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,272,50,48,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",5441.89016,,1.041667,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTROS - EVENTO EFFIWOMAN FEST - 11/03/2026","Audience Network","Nativo, banner e intersticial","En la app",inactive,40000,Diario,39,4,4,1,1,25,39,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",9750,,1,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTROS - EVENTO EFFIWOMAN FEST - 11/03/2026","Audience Network","Video con premio","En la app",inactive,40000,Diario,271,16,9,8,10,55.555556,27.1,1,actions:offsite_conversion.fb_pixel_complete_registration,271,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",16937.5,,1.777778,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTROS - EVENTO EFFIWOMAN FEST - 11/03/2026",Facebook,"Feed del perfil de Facebook","En la app",inactive,40000,Diario,46,11,9,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",4181.818182,,1.222222,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTROS - EVENTO EFFIWOMAN FEST - 11/03/2026",Facebook,"Facebook Reels","En la app",inactive,40000,Diario,11142,1055,658,48,30,3.799392,371.4,7,actions:offsite_conversion.fb_pixel_complete_registration,1591.71428571,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",10561.137441,,1.603343,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTROS - EVENTO EFFIWOMAN FEST - 11/03/2026",Facebook,"Anuncios en Facebook Reels","En la app",inactive,40000,Diario,5,5,4,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1000,,1.25,
