"Inicio del informe","Fin del informe","Nombre de la campaña",Edad,Sexo,"Entrega de la campaña","Presupuesto del conjunto de anuncios","Tipo de presupuesto del conjunto de anuncios","Importe gastado (COP)",Impresiones,Alcance,"Clics (todos)","Clics en el enlace","CTR único (porcentaje de clics en el enlace)","CPC (costo por clic en el enlace) (COP)",Resultados,"Indicador de resultado","Costo por resultados",Finalización,"Configuración de atribución","CPM (costo por mil impresiones) (COP)","ROAS (retorno de la inversión en publicidad) de compras",Frecuencia,Compras
2025-11-01,2026-03-20,"🟢F2 - ADVTG - VENTAS - VSL LANDING - EFFICOMMERCE - VIDS - 09/01/2026",45-54,male,active,84615,Diario,355759,14274,4751,494,272,4.462218,1307.937696,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",24923.571057,,3.00442,
2025-11-01,2026-03-20,"🟢F2 - ADVTG - VENTAS - VSL LANDING - EFFICOMMERCE - VIDS - 09/01/2026",45-54,unknown,active,84615,Diario,18539,702,225,36,24,6.222222,772.446355,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",26408.422381,,3.12,
2025-11-01,2026-03-20,"🟢F2 - ADVTG - VENTAS - VSL LANDING - EFFICOMMERCE - VIDS - 09/01/2026",55-64,female,active,84615,Diario,21772,1000,483,74,55,9.31677,395.85792,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",21772.185621,,2.070393,
2025-11-01,2026-03-20,"🟢F2 - ADVTG - VENTAS - VSL LANDING - EFFICOMMERCE - VIDS - 09/01/2026",55-64,male,active,84615,Diario,106553,3508,1320,186,113,6.969697,942.943277,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",30374.170569,,2.657576,
2025-11-01,2026-03-20,"🟢F2 - ADVTG - VENTAS - VSL LANDING - EFFICOMMERCE - VIDS - 09/01/2026",55-64,unknown,active,84615,Diario,4110,128,54,4,5,3.703704,821.92026,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",32106.260162,,2.37037,
2025-11-01,2026-03-20,"🟢F2 - ADVTG - VENTAS - VSL LANDING - EFFICOMMERCE - VIDS - 09/01/2026",65+,female,active,84615,Diario,21510,982,595,79,71,10.756303,302.959821,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",21904.426966,,1.65042,
2025-11-01,2026-03-20,"🟢F2 - ADVTG - VENTAS - VSL LANDING - EFFICOMMERCE - VIDS - 09/01/2026",65+,male,active,84615,Diario,36195,1752,792,137,104,11.111111,348.031692,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",20659.415499,,2.212121,
2025-11-01,2026-03-20,"🟢F2 - ADVTG - VENTAS - VSL LANDING - EFFICOMMERCE - VIDS - 09/01/2026",65+,unknown,active,84615,Diario,1571,32,18,1,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",49100.934256,,1.777778,
2025-11-01,2026-03-20,"🟢F2 - ADVTG - VENTAS - VSL LANDING - EFFICOMMERCE - VIDS - 09/01/2026",Unknown,male,active,84615,Diario,30,3,2,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",10001.463375,,1.5,
2025-11-01,2026-03-20,"🟢F2 - ADVTG - VENTAS - VSL LANDING - EFFICOMMERCE - VIDS - 09/01/2026",Unknown,unknown,active,84615,Diario,14733,142,142,14,14,0,1052.357143,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",103753.521127,,1,
2025-11-01,2026-03-20,"🟢F2 - ADVTG SEGMENTADA - VENTAS - VSL LANDING - EFFICOMMERCE - VIDS - 09/01/2026",18-24,female,active,50000,Diario,25199,2101,936,35,23,2.350427,1095.600663,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",11993.724534,,2.244658,
2025-11-01,2026-03-20,"🟢F2 - ADVTG SEGMENTADA - VENTAS - VSL LANDING - EFFICOMMERCE - VIDS - 09/01/2026",18-24,male,active,50000,Diario,117844,10245,3360,222,110,2.767857,1071.310327,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",11502.5999,,3.049107,
2025-11-01,2026-03-20,"🟢F2 - ADVTG SEGMENTADA - VENTAS - VSL LANDING - EFFICOMMERCE - VIDS - 09/01/2026",18-24,unknown,active,50000,Diario,2838,154,59,1,1,1.694915,2837.979192,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",18428.436313,,2.610169,
2025-11-01,2026-03-20,"🟢F2 - ADVTG SEGMENTADA - VENTAS - VSL LANDING - EFFICOMMERCE - VIDS - 09/01/2026",25-34,female,active,50000,Diario,225852,13505,5856,392,209,3.07377,1080.633225,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",16723.609335,,2.306182,
2025-11-01,2026-03-20,"🟢F2 - ADVTG SEGMENTADA - VENTAS - VSL LANDING - EFFICOMMERCE - VIDS - 09/01/2026",25-34,male,active,50000,Diario,706049,55274,17054,1375,735,3.400962,960.610644,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",12773.615503,,3.241116,
2025-11-01,2026-03-20,"🟢F2 - ADVTG SEGMENTADA - VENTAS - VSL LANDING - EFFICOMMERCE - VIDS - 09/01/2026",25-34,unknown,active,50000,Diario,14154,912,406,22,11,2.70936,1286.717839,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",15519.623054,,2.246305,
2025-11-01,2026-03-20,"🟢F2 - ADVTG SEGMENTADA - VENTAS - VSL LANDING - EFFICOMMERCE - VIDS - 09/01/2026",35-44,female,active,50000,Diario,216531,9618,4365,382,230,4.077892,941.440924,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",22513.143316,,2.203436,
2025-11-01,2026-03-20,"🟢F2 - ADVTG SEGMENTADA - VENTAS - VSL LANDING - EFFICOMMERCE - VIDS - 09/01/2026",35-44,male,active,50000,Diario,637629,36411,13114,1217,616,3.805094,1035.112541,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",17511.997061,,2.776498,
2025-11-01,2026-03-20,"🟢F2 - ADVTG SEGMENTADA - VENTAS - VSL LANDING - EFFICOMMERCE - VIDS - 09/01/2026",35-44,unknown,active,50000,Diario,18312,1079,426,36,18,3.521127,1017.325874,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",16971.145264,,2.532864,
2025-11-01,2026-03-20,"🟢F2 - ADVTG SEGMENTADA - VENTAS - VSL LANDING - EFFICOMMERCE - VIDS - 09/01/2026",45-54,female,active,50000,Diario,85785,2896,1418,169,121,6.488011,708.970009,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",29622.020384,,2.042313,
2025-11-01,2026-03-20,"🟢F2 - ADVTG SEGMENTADA - VENTAS - VSL LANDING - EFFICOMMERCE - VIDS - 09/01/2026",45-54,male,active,50000,Diario,270676,11204,4635,448,262,4.789644,1033.114563,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",24158.873209,,2.41726,
2025-11-01,2026-03-20,"🟢F2 - ADVTG SEGMENTADA - VENTAS - VSL LANDING - EFFICOMMERCE - VIDS - 09/01/2026",45-54,unknown,active,50000,Diario,11599,506,218,26,13,4.12844,892.224228,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",22922.756834,,2.321101,
2025-11-01,2026-03-20,"🟢F2 - ADVTG SEGMENTADA - VENTAS - VSL LANDING - EFFICOMMERCE - VIDS - 09/01/2026",55-64,female,active,50000,Diario,13889,646,362,42,31,7.458564,448.028973,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",21499.842365,,1.78453,
2025-11-01,2026-03-20,"🟢F2 - ADVTG SEGMENTADA - VENTAS - VSL LANDING - EFFICOMMERCE - VIDS - 09/01/2026",55-64,male,active,50000,Diario,69993,2470,1121,127,66,4.638715,1060.507376,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",28337.444055,,2.20339,
2025-11-01,2026-03-20,"🟢F2 - ADVTG SEGMENTADA - VENTAS - VSL LANDING - EFFICOMMERCE - VIDS - 09/01/2026",55-64,unknown,active,50000,Diario,2321,94,45,2,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",24691.308328,,2.088889,
2025-11-01,2026-03-20,"🟢F2 - ADVTG SEGMENTADA - VENTAS - VSL LANDING - EFFICOMMERCE - VIDS - 09/01/2026",65+,female,active,50000,Diario,12606,731,507,48,38,6.311637,331.73441,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",17244.743604,,1.441815,
2025-11-01,2026-03-20,"🟢F2 - ADVTG SEGMENTADA - VENTAS - VSL LANDING - EFFICOMMERCE - VIDS - 09/01/2026",65+,male,active,50000,Diario,23061,1232,672,83,50,6.10119,461.216618,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",18718.206916,,1.833333,
2025-11-01,2026-03-20,"🟢F2 - ADVTG SEGMENTADA - VENTAS - VSL LANDING - EFFICOMMERCE - VIDS - 09/01/2026",65+,unknown,active,50000,Diario,689,24,17,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",28708.122848,,1.411765,
2025-11-01,2026-03-20,"🟢F2 - ADVTG SEGMENTADA - VENTAS - VSL LANDING - EFFICOMMERCE - VIDS - 09/01/2026",Unknown,unknown,active,50000,Diario,4439,36,35,2,3,0,1479.666667,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",123305.555556,,1.028571,
2025-11-01,2026-03-20,"🟢F2 - ADVTG - VENTAS - WHATSAPP - EFFICOMMERCE - VIDS - 09/01/2026",18-24,female,inactive,50000,Diario,12160,1316,858,45,11,1.282051,1105.45805,7,actions:onsite_conversion.messaging_conversation_started_7d,1737.14836355,"En curso","7 días tras clic o 1 día tras visualización",9240.15087,,1.5338,
2025-11-01,2026-03-20,"🟢F2 - ADVTG - VENTAS - WHATSAPP - EFFICOMMERCE - VIDS - 09/01/2026",18-24,male,inactive,50000,Diario,28213,3802,2369,94,25,1.055298,1128.536384,17,actions:onsite_conversion.messaging_conversation_started_7d,1659.61232972,"En curso","7 días tras clic o 1 día tras visualización",7420.675856,,1.604897,
2025-11-01,2026-03-20,"🟢F2 - ADVTG - VENTAS - WHATSAPP - EFFICOMMERCE - VIDS - 09/01/2026",18-24,unknown,inactive,50000,Diario,280,18,14,1,,0,,,,,"En curso","7 días tras clic o 1 día tras visualización",15556.884213,,1.285714,
2025-11-01,2026-03-20,"🟢F2 - ADVTG - VENTAS - WHATSAPP - EFFICOMMERCE - VIDS - 09/01/2026",25-34,female,inactive,50000,Diario,12720,1521,1049,36,6,0.571973,2120.014396,4,actions:onsite_conversion.messaging_conversation_started_7d,3180.02159413,"En curso","7 días tras clic o 1 día tras visualización",8362.975921,,1.449952,
2025-11-01,2026-03-20,"🟢F2 - ADVTG - VENTAS - WHATSAPP - EFFICOMMERCE - VIDS - 09/01/2026",25-34,male,inactive,50000,Diario,39330,4848,3104,94,26,0.805412,1512.706118,15,actions:onsite_conversion.messaging_conversation_started_7d,2622.02393757,"En curso","7 días tras clic o 1 día tras visualización",8112.697827,,1.561856,
2025-11-01,2026-03-20,"🟢F2 - ADVTG - VENTAS - WHATSAPP - EFFICOMMERCE - VIDS - 09/01/2026",25-34,unknown,inactive,50000,Diario,96,14,12,0,,0,,,,,"En curso","7 días tras clic o 1 día tras visualización",6857.728551,,1.166667,
2025-11-01,2026-03-20,"🟢F2 - ADVTG - VENTAS - WHATSAPP - EFFICOMMERCE - VIDS - 09/01/2026",35-44,female,inactive,50000,Diario,6172,659,474,23,2,0.421941,3085.763544,2,actions:onsite_conversion.messaging_conversation_started_7d,3085.76354389,"En curso","7 días tras clic o 1 día tras visualización",9364.987994,,1.390295,
2025-11-01,2026-03-20,"🟢F2 - ADVTG - VENTAS - WHATSAPP - EFFICOMMERCE - VIDS - 09/01/2026",35-44,male,inactive,50000,Diario,17796,2016,1292,49,11,0.851393,1617.774532,8,actions:onsite_conversion.messaging_conversation_started_7d,2224.43998136,"En curso","7 días tras clic o 1 día tras visualización",8827.142783,,1.560372,
2025-11-01,2026-03-20,"🟢F2 - ADVTG - VENTAS - WHATSAPP - EFFICOMMERCE - VIDS - 09/01/2026",35-44,unknown,inactive,50000,Diario,63,7,7,1,,0,,,,,"En curso","7 días tras clic o 1 día tras visualización",9000.768723,,1,
2025-11-01,2026-03-20,"🟢F2 - ADVTG - VENTAS - WHATSAPP - EFFICOMMERCE - VIDS - 09/01/2026",45-54,female,inactive,50000,Diario,2250,186,143,6,1,0.699301,2250.192181,,,,"En curso","7 días tras clic o 1 día tras visualización",12097.807423,,1.300699,
2025-11-01,2026-03-20,"🟢F2 - ADVTG - VENTAS - WHATSAPP - EFFICOMMERCE - VIDS - 09/01/2026",45-54,male,inactive,50000,Diario,5476,607,444,18,2,0.45045,2738.233863,,,,"En curso","7 días tras clic o 1 día tras visualización",9022.187356,,1.367117,
2025-11-01,2026-03-20,"🟢F2 - ADVTG - VENTAS - WHATSAPP - EFFICOMMERCE - VIDS - 09/01/2026",45-54,unknown,inactive,50000,Diario,27,4,2,0,,0,,,,,"En curso","7 días tras clic o 1 día tras visualización",6750.576542,,2,
2025-11-01,2026-03-20,"🟢F2 - ADVTG - VENTAS - WHATSAPP - EFFICOMMERCE - VIDS - 09/01/2026",55-64,female,inactive,50000,Diario,745,59,44,0,,0,,,,,"En curso","7 días tras clic o 1 día tras visualización",12628.197173,,1.340909,
2025-11-01,2026-03-20,"🟢F2 - ADVTG - VENTAS - WHATSAPP - EFFICOMMERCE - VIDS - 09/01/2026",55-64,male,inactive,50000,Diario,2401,165,128,2,1,0.78125,2401.205078,1,actions:onsite_conversion.messaging_conversation_started_7d,2401.20507823,"En curso","7 días tras clic o 1 día tras visualización",14552.75805,,1.289063,
2025-11-01,2026-03-20,"🟢F2 - ADVTG - VENTAS - WHATSAPP - EFFICOMMERCE - VIDS - 09/01/2026",55-64,unknown,inactive,50000,Diario,17,2,1,1,,0,,,,,"En curso","7 días tras clic o 1 día tras visualización",8500.726016,,2,
2025-11-01,2026-03-20,"🟢F2 - ADVTG - VENTAS - WHATSAPP - EFFICOMMERCE - VIDS - 09/01/2026",65+,female,inactive,50000,Diario,442,46,31,1,,0,,,,,"En curso","7 días tras clic o 1 día tras visualización",9609.516366,,1.483871,
2025-11-01,2026-03-20,"🟢F2 - ADVTG - VENTAS - WHATSAPP - EFFICOMMERCE - VIDS - 09/01/2026",65+,male,inactive,50000,Diario,484,66,49,1,1,2.040816,484.04134,,,,"En curso","7 días tras clic o 1 día tras visualización",7333.9597,,1.346939,
2025-11-01,2026-03-20,"🟢F2 - ADVTG - VENTAS - WHATSAPP - EFFICOMMERCE - VIDS - 09/01/2026",65+,unknown,inactive,50000,Diario,39,1,1,0,,0,,,,,"En curso","7 días tras clic o 1 día tras visualización",39003.331133,,1,
2025-11-01,2026-03-20,"🟢F2 - ADVTG - VENTAS - WHATSAPP - EFFICOMMERCE - VIDS - 09/01/2026",Unknown,unknown,inactive,50000,Diario,84,131,131,1,1,0,84.007175,,,,"En curso","7 días tras clic o 1 día tras visualización",641.276143,,1,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO Juan Pablo López - IMG y VID 20/01/26",18-24,female,inactive,"Con el presupuesto del conjunto de anuncios",0,12649,1846,507,21,14,2.169625,903.474453,7,actions:offsite_conversion.fb_pixel_complete_registration,1806.94890605,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",6851.918929,,3.641026,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO Juan Pablo López - IMG y VID 20/01/26",18-24,male,inactive,"Con el presupuesto del conjunto de anuncios",0,21043,3389,1024,41,29,2.246094,725.634654,15,actions:offsite_conversion.fb_pixel_complete_registration,1402.8936646,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",6209.325751,,3.30957,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO Juan Pablo López - IMG y VID 20/01/26",18-24,unknown,inactive,"Con el presupuesto del conjunto de anuncios",0,141,24,13,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",5874.833881,,1.846154,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO Juan Pablo López - IMG y VID 20/01/26",25-34,female,inactive,"Con el presupuesto del conjunto de anuncios",0,55139,6808,1962,98,57,2.446483,967.358612,24,actions:offsite_conversion.fb_pixel_complete_registration,2297.47670237,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",8099.212817,,3.469929,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO Juan Pablo López - IMG y VID 20/01/26",25-34,male,inactive,"Con el presupuesto del conjunto de anuncios",0,71819,10101,3052,178,93,2.752294,772.246981,36,actions:offsite_conversion.fb_pixel_complete_registration,1994.97136724,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",7110.085063,,3.309633,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO Juan Pablo López - IMG y VID 20/01/26",25-34,unknown,inactive,"Con el presupuesto del conjunto de anuncios",0,1316,128,50,3,1,2,1315.962789,1,actions:offsite_conversion.fb_pixel_complete_registration,1315.96278935,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",10280.959292,,2.56,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO Juan Pablo López - IMG y VID 20/01/26",35-44,female,inactive,"Con el presupuesto del conjunto de anuncios",0,49377,4282,1154,97,52,3.89948,949.550073,17,actions:offsite_conversion.fb_pixel_complete_registration,2904.50610641,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",11531.201263,,3.710572,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO Juan Pablo López - IMG y VID 20/01/26",35-44,male,inactive,"Con el presupuesto del conjunto de anuncios",0,63187,5928,1763,144,82,3.80034,770.575772,33,actions:offsite_conversion.fb_pixel_complete_registration,1914.76403925,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",10659.111555,,3.36245,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO Juan Pablo López - IMG y VID 20/01/26",35-44,unknown,inactive,"Con el presupuesto del conjunto de anuncios",0,2484,261,78,3,2,2.564103,1241.964882,1,actions:offsite_conversion.fb_pixel_complete_registration,2483.92976349,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",9516.972274,,3.346154,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO Juan Pablo López - IMG y VID 20/01/26",45-54,female,inactive,"Con el presupuesto del conjunto de anuncios",0,13606,897,260,27,15,5,907.041019,8,actions:offsite_conversion.fb_pixel_complete_registration,1700.70191033,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",15167.910014,,3.45,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO Juan Pablo López - IMG y VID 20/01/26",45-54,male,inactive,"Con el presupuesto del conjunto de anuncios",0,16782,1226,396,46,21,3.787879,799.120261,14,actions:offsite_conversion.fb_pixel_complete_registration,1198.68039139,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",13688.030571,,3.09596,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO Juan Pablo López - IMG y VID 20/01/26",45-54,unknown,inactive,"Con el presupuesto del conjunto de anuncios",0,817,65,22,2,2,9.090909,408.488449,2,actions:offsite_conversion.fb_pixel_complete_registration,408.48844943,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",12568.875367,,2.954545,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO Juan Pablo López - IMG y VID 20/01/26",55-64,female,inactive,"Con el presupuesto del conjunto de anuncios",0,2526,193,62,5,3,3.225806,841.976192,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",13087.712829,,3.112903,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO Juan Pablo López - IMG y VID 20/01/26",55-64,male,inactive,"Con el presupuesto del conjunto de anuncios",0,5114,338,102,14,5,3.921569,1022.77108,4,actions:offsite_conversion.fb_pixel_complete_registration,1278.46384969,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",15129.7497,,3.313725,
