"Inicio del informe","Fin del informe","Nombre del anuncio","Entrega del anuncio","Presupuesto del conjunto de anuncios","Tipo de presupuesto del conjunto de anuncios","Importe gastado (COP)",Impresiones,Alcance,"Clics (todos)","Clics en el enlace","CTR único (porcentaje de clics en el enlace)","CPC (costo por clic en el enlace) (COP)",Resultados,"Indicador de resultado","Costo por resultados",Finalización,"Configuración de atribución",Puja,"Tipo de puja","Último cambio significativo","Clasificación de calidad","Clasificación del porcentaje de interacción","Clasificación del porcentaje de conversiones","Nombre del conjunto de anuncios","CPM (costo por mil impresiones) (COP)","ROAS (retorno de la inversión en publicidad) de compras",Frecuencia,Compras
2025-11-01,2026-03-20,"juan - el software effi",inactive,7000,Diario,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2026-01-09T16:06:35-0500,-,-,-,"PROMT DIRECTO",0,,0,
2025-11-01,2026-03-20,"carlos ey usted",inactive,7000,Diario,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2026-01-09T16:06:35-0500,-,-,-,"PROMT DIRECTO",0,,0,
2025-11-01,2026-03-20,"Entrevista 7",active,4200,Diario,132822,28396,23104,64,2,0.008657,66411,21001,video_thruplay_watched_actions,6.32455597,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-03-05T01:03:38-0500,"Por debajo del promedio - 35% de los anuncios menos relevantes","Por debajo del promedio - 35% de los anuncios menos relevantes",Promedio,"GRUPO EFFI - ADVTG - ABIERTO - Copia",4677.489787,,1.229051,
2025-11-01,2026-03-20,"Entrevista 6",active,4200,Diario,21918,4893,4147,5,,0,,3667,video_thruplay_watched_actions,5.97709299,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-03-05T01:03:38-0500,-,-,-,"GRUPO EFFI - ADVTG - ABIERTO - Copia",4479.460454,,1.179889,
2025-11-01,2026-03-20,"Entrevista 1",active,4200,Diario,29061,7210,6585,17,,0,,4757,video_thruplay_watched_actions,6.10910238,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-03-05T01:03:38-0500,-,-,-,"GRUPO EFFI - ADVTG - ABIERTO - Copia",4030.651872,,1.094913,
2025-11-01,2026-03-20,"Entrevista 8",active,4200,Diario,401557,88878,55341,198,7,0.012649,57365.285714,62735,video_thruplay_watched_actions,6.40084482,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-03-05T01:03:38-0500,Promedio,"Por debajo del promedio - 35% de los anuncios menos relevantes",Promedio,"GRUPO EFFI - ADVTG - ABIERTO - Copia",4518.069714,,1.606006,
2025-11-01,2026-03-20,"IMG 1",not_delivering,45000,Diario,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-06T16:52:09-0500,-,-,-,"GRUPO EFFI - ADVTG - PROMPT DIRECTO - IMG",0,,0,
2025-11-01,2026-03-20,"VID dif - Copia",inactive,20000,Diario,1618,120,112,4,1,0.892857,1618,1,actions:onsite_conversion.messaging_conversation_started_7d,1618,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2025-11-11T21:49:18-0500,-,-,-,"ADVTG - DIRECTO",13483.333333,,1.071429,
2025-11-01,2026-03-20,"VID 1 - Copia",inactive,20000,Diario,122659,9574,6898,224,66,0.927805,1858.469697,32,actions:onsite_conversion.messaging_conversation_started_7d,3833.09375,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2025-11-11T21:49:18-0500,-,-,-,"ADVTG - DIRECTO",12811.67746,,1.387939,
2025-11-01,2026-03-20,"VID 3 - Copia",not_delivering,20000,Diario,780665,28084,21220,742,264,1.215834,2957.064394,135,actions:onsite_conversion.messaging_conversation_started_7d,5782.7037037,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2025-11-11T21:49:18-0500,-,-,-,"ADVTG - DIRECTO",27797.500356,,1.323468,
2025-11-01,2026-03-20,"VID 2 - Copia",inactive,20000,Diario,69133,3305,2559,57,23,0.859711,3005.782609,9,actions:onsite_conversion.messaging_conversation_started_7d,7681.44444444,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2025-11-11T21:49:18-0500,-,-,-,"ADVTG - DIRECTO",20917.700454,,1.29152,
2025-11-01,2026-03-20,"VID 4 - Copia",inactive,20000,Diario,92586,4767,3991,104,34,0.82686,2723.117647,15,actions:onsite_conversion.messaging_conversation_started_7d,6172.4,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2025-11-11T21:49:18-0500,-,-,-,"ADVTG - DIRECTO",19422.278162,,1.194437,
2025-11-01,2026-03-20,"VID 2 - Copia",not_delivering,15000,Diario,747760,37966,24667,1663,535,1.958082,1397.682243,292,actions:onsite_conversion.messaging_conversation_started_7d,2560.82191781,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,0,-,-,-,"ADVTG - ABIERTO",19695.517042,,1.539141,
2025-11-01,2026-03-20,"VID 1 - Copia",not_delivering,15000,Diario,48192,2717,2075,31,8,0.385542,6024,3,actions:onsite_conversion.messaging_conversation_started_7d,16064,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,0,-,-,-,"ADVTG - ABIERTO",17737.210158,,1.309398,
2025-11-01,2026-03-20,"VID 2 - Copia",inactive,20000,Diario,1512,44,43,3,1,2.325581,1512,,,,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2025-11-11T21:49:18-0500,-,-,-,"ADVTG - DIRECTO",34363.636364,,1.023256,
2025-11-01,2026-03-20,"VID dif - Copia",not_delivering,20000,Diario,21403,1225,928,32,7,0.646552,3057.571429,4,actions:onsite_conversion.messaging_conversation_started_7d,5350.75,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2025-11-11T21:49:18-0500,-,-,-,"ADVTG - DIRECTO",17471.836735,,1.320043,
2025-11-01,2026-03-20,"VID 4 - Copia",inactive,20000,Diario,10650,439,419,13,4,0.954654,2662.5,1,actions:onsite_conversion.messaging_conversation_started_7d,10650,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2025-11-11T21:49:18-0500,-,-,-,"ADVTG - DIRECTO",24259.681093,,1.047733,
2025-11-01,2026-03-20,"VID 1 - Copia",inactive,20000,Diario,10947,658,581,7,,0,,,,,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2025-11-11T21:49:18-0500,-,-,-,"ADVTG - DIRECTO",16636.778116,,1.13253,
2025-11-01,2026-03-20,"VID 3 - Copia",inactive,20000,Diario,8309,376,357,3,4,0.840336,2077.25,1,actions:onsite_conversion.messaging_conversation_started_7d,8309,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2025-11-11T21:49:18-0500,-,-,-,"ADVTG - DIRECTO",22098.404255,,1.053221,
2025-11-01,2026-03-20,"VID 4 - Copia",not_delivering,20000,Diario,111075,8370,6125,188,53,0.816327,2095.754717,33,actions:onsite_conversion.messaging_conversation_started_7d,3365.90909091,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2025-11-11T21:49:18-0500,-,-,-,"ADVTG - DIRECTO",13270.609319,,1.366531,
2025-11-01,2026-03-20,"VID 3 - Copia",inactive,20000,Diario,1419,86,79,3,1,1.265823,1419,,,,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2025-11-11T21:49:18-0500,-,-,-,"ADVTG - DIRECTO",16500,,1.088608,
2025-11-01,2026-03-20,"VID 1 - Copia",inactive,20000,Diario,60623,4297,3639,113,27,0.741962,2245.296296,14,actions:onsite_conversion.messaging_conversation_started_7d,4330.21428571,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2025-11-11T21:49:18-0500,-,-,-,"ADVTG - DIRECTO",14108.215034,,1.180819,
2025-11-01,2026-03-20,"VID 2 - Copia",not_delivering,20000,Diario,94286,3902,2998,86,25,0.833889,3771.44,9,actions:onsite_conversion.messaging_conversation_started_7d,10476.22222222,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2025-11-11T21:49:18-0500,-,-,-,"ADVTG - DIRECTO",24163.505894,,1.301534,
2025-11-01,2026-03-20,"VID dif - Copia",inactive,20000,Diario,509,23,19,0,,0,,,,,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2025-11-11T21:49:18-0500,-,-,-,"ADVTG - DIRECTO",22130.434783,,1.210526,
2025-11-01,2026-03-20,"VID 2 JUAN LOPEZ - Copia 2",not_delivering,20000,Diario,1522,101,83,2,2,2.409639,761,1,actions:offsite_conversion.fb_pixel_complete_registration,1522,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-01-20T17:56:19-0500,-,-,-,"GRUPO EFFI - ADVTG - PROMPT DIRECTO",15069.306931,,1.216867,
2025-11-01,2026-03-20,"IMG 7 GESTIÓN CONTABLE",not_delivering,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-21T00:22:25-0500,-,-,-,"ADVTG - ABIERTO",0,,0,
2025-11-01,2026-03-20,"IMG 1",not_delivering,36000,Diario,21929,1712,1143,30,13,0.96238,1686.846154,5,actions:offsite_conversion.fb_pixel_complete_registration,4385.8,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2025-11-04T16:16:23-0500,-,-,-,"GRUPO EFFI - ADVTG - PROMPT DIRECTO - IMG",12808.995327,,1.497813,
2025-11-01,2026-03-20,"IMG 2",inactive,36000,Diario,9597,596,415,8,4,0.963855,2399.25,1,actions:offsite_conversion.fb_pixel_complete_registration,9597,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2025-11-04T16:16:23-0500,-,-,-,"GRUPO EFFI - ADVTG - PROMPT DIRECTO - IMG",16102.348993,,1.436145,
2025-11-01,2026-03-20,"IMG 3",not_delivering,36000,Diario,132821,10833,4398,167,91,1.887221,1459.571429,41,actions:offsite_conversion.fb_pixel_complete_registration,3239.53658537,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2025-11-04T16:16:23-0500,-,-,-,"GRUPO EFFI - ADVTG - PROMPT DIRECTO - IMG",12260.777255,,2.463165,
2025-11-01,2026-03-20,vid,not_delivering,36000,Diario,1329,111,99,11,2,2.020202,664.5,1,actions:offsite_conversion.fb_pixel_complete_registration,1329,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2025-11-04T16:16:23-0500,-,-,-,"GRUPO EFFI - ADVTG - PROMPT DIRECTO - IMG",11972.972973,,1.121212,
2025-11-01,2026-03-20,1,active,"Con el presupuesto de la campaña",0,1563,365,365,2,1,0.273973,1563,152,video_thruplay_watched_actions,10.28289474,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-03-20T03:26:39-0500,-,-,-,"IG JUAN - ADVTG - ABIERTO",4282.191781,,1,
2025-11-01,2026-03-20,5,not_delivering,"Con el presupuesto de la campaña",0,1056,270,264,0,,0,,115,video_thruplay_watched_actions,9.1826087,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-03-20T03:26:39-0500,-,-,-,"IG JUAN - ADVTG - ABIERTO",3911.111111,,1.022727,
2025-11-01,2026-03-20,2,active,"Con el presupuesto de la campaña",0,44167,22775,20861,81,26,0.124634,1698.730769,4293,video_thruplay_watched_actions,10.28814349,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-03-20T03:26:39-0500,Promedio,"Por encima del promedio","Por encima del promedio","IG JUAN - ADVTG - ABIERTO",1939.275521,,1.09175,
2025-11-01,2026-03-20,3,inactive,"Con el presupuesto de la campaña",0,58546,25242,24162,83,23,0.095191,2545.478261,5919,video_thruplay_watched_actions,9.89119784,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-03-20T03:26:39-0500,-,-,-,"IG JUAN - ADVTG - ABIERTO",2319.388321,,1.044698,
2025-11-01,2026-03-20,4,active,"Con el presupuesto de la campaña",0,1824,595,551,4,3,0.544465,608,239,video_thruplay_watched_actions,7.63179916,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-03-20T03:26:39-0500,-,-,-,"IG JUAN - ADVTG - ABIERTO",3065.546218,,1.079855,
2025-11-01,2026-03-20,6,active,"Con el presupuesto de la campaña",0,32816,10863,9550,39,,0,,3384,video_thruplay_watched_actions,9.69739953,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-03-20T03:26:39-0500,-,-,-,"IG JUAN - ADVTG - ABIERTO",3020.896622,,1.137487,
2025-11-01,2026-03-20,"7 - Copia 2",not_delivering,"Con el presupuesto de la campaña",0,1721,620,611,5,2,0.327332,860.5,166,video_thruplay_watched_actions,10.36746988,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-03-20T03:26:39-0500,-,-,-,"IG JUAN - ADVTG - ABIERTO",2775.806452,,1.01473,
2025-11-01,2026-03-20,"6 - Copia 2",not_delivering,"Con el presupuesto de la campaña",0,2596,801,801,1,1,0.124844,2596,231,video_thruplay_watched_actions,11.23809524,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-03-20T03:26:39-0500,-,-,-,"IG JUAN - ADVTG - ABIERTO",3240.948814,,1,
2025-11-01,2026-03-20,"8 - Copia 2",not_delivering,"Con el presupuesto de la campaña",0,3154,1405,1402,2,,0,,307,video_thruplay_watched_actions,10.27361564,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-03-20T03:26:39-0500,-,-,-,"IG JUAN - ADVTG - ABIERTO",2244.839858,,1.00214,
2025-11-01,2026-03-20,"VID 1 JUAN LOPEZ",not_delivering,20000,Diario,4607,413,299,10,4,1.337793,1151.75,3,actions:offsite_conversion.fb_pixel_complete_registration,1535.66666667,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-01-20T17:56:19-0500,-,-,-,"GRUPO EFFI - ADVTG - PROMPT DIRECTO",11154.96368,,1.381271,
2025-11-01,2026-03-20,"IMG 1 JUAN LOPEZ",not_delivering,20000,Diario,116856,13577,6846,253,136,1.869705,859.235294,58,actions:offsite_conversion.fb_pixel_complete_registration,2014.75862069,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-01-20T17:56:19-0500,-,-,-,"GRUPO EFFI - ADVTG - PROMPT DIRECTO",8606.908743,,1.983202,
2025-11-01,2026-03-20,"IMG 2 JUAN LOPEZ - Copia",not_delivering,20000,Diario,44906,5033,2892,102,53,1.694329,847.283019,26,actions:offsite_conversion.fb_pixel_complete_registration,1727.15384615,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-01-20T17:56:19-0500,-,-,-,"GRUPO EFFI - ADVTG - PROMPT DIRECTO",8922.312736,,1.740318,
2025-11-01,2026-03-20,9,active,"Con el presupuesto de la campaña",0,212,87,77,0,,0,,28,video_thruplay_watched_actions,7.57142857,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-03-20T03:26:39-0500,-,-,-,"IG JUAN - ADVTG - ABIERTO",2436.781609,,1.12987,
2025-11-01,2026-03-20,10,active,"Con el presupuesto de la campaña",0,76,37,37,0,,0,,15,video_thruplay_watched_actions,5.06666667,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-03-20T03:26:39-0500,-,-,-,"IG JUAN - ADVTG - ABIERTO",2054.054054,,1,
2025-11-01,2026-03-20,12,active,"Con el presupuesto de la campaña",0,135570,107676,86195,3389,669,0.762225,202.64574,29973,video_thruplay_watched_actions,4.52307076,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-03-20T03:26:39-0500,"Por debajo del promedio - 35% de los anuncios menos relevantes","Por encima del promedio","Por encima del promedio","IG JUAN - ADVTG - ABIERTO",1259.054943,,1.249214,
2025-11-01,2026-03-20,13,active,"Con el presupuesto de la campaña",0,1311,776,762,4,,0,,129,video_thruplay_watched_actions,10.1627907,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-03-20T03:26:39-0500,-,-,-,"IG JUAN - ADVTG - ABIERTO",1689.43299,,1.018373,
2025-11-01,2026-03-20,14,active,"Con el presupuesto de la campaña",0,767,494,494,0,,0,,77,video_thruplay_watched_actions,9.96103896,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-03-20T03:26:39-0500,-,-,-,"IG JUAN - ADVTG - ABIERTO",1552.631579,,1,
2025-11-01,2026-03-20,"14 - Copia",active,"Con el presupuesto de la campaña",0,278,112,112,0,,0,,39,video_thruplay_watched_actions,7.12820513,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-03-20T03:26:39-0500,-,-,-,"IG JUAN - ADVTG - ABIERTO",2482.142857,,1,
2025-11-01,2026-03-20,15,active,"Con el presupuesto de la campaña",0,19,13,13,1,,0,,4,video_thruplay_watched_actions,4.75,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-03-20T03:26:39-0500,-,-,-,"IG JUAN - ADVTG - ABIERTO",1461.538462,,1,
2025-11-01,2026-03-20,17,active,"Con el presupuesto de la campaña",0,70,52,52,2,,0,,11,video_thruplay_watched_actions,6.36363636,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-03-20T03:26:39-0500,-,-,-,"IG JUAN - ADVTG - ABIERTO",1346.153846,,1,
2025-11-01,2026-03-20,"IMG 1",not_delivering,36000,Diario,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-13T00:21:40-0500,-,-,-,"GRUPO EFFI - ADVTG - PROMPT DIRECTO - IMG",0,,0,
2025-11-01,2026-03-20,"IMG 9 CONTROLA COMPRAS",not_delivering,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-21T00:22:25-0500,-,-,-,"ADVTG - ABIERTO",0,,0,
2025-11-01,2026-03-20,"IMG 1 FACTURACIÓN ELECTRÓNICA",not_delivering,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-21T00:22:25-0500,-,-,-,"ADVTG - ABIERTO",0,,0,
2025-11-01,2026-03-20,"IMG 5 CRM EFFI",not_delivering,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-21T00:22:25-0500,-,-,-,"ADVTG - ABIERTO",0,,0,
2025-11-01,2026-03-20,"IMG 4 AUTOMATIZACIÓN",not_delivering,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-21T00:22:25-0500,-,-,-,"ADVTG - ABIERTO",0,,0,
2025-11-01,2026-03-20,"IMG 3 CONTROLA INVENTARIO",not_delivering,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-21T00:22:25-0500,-,-,-,"ADVTG - ABIERTO",0,,0,
2025-11-01,2026-03-20,"IMG 2 GESTIÓN NÓMINA",not_delivering,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-21T00:22:25-0500,-,-,-,"ADVTG - ABIERTO",0,,0,
2025-11-01,2026-03-20,"IMG 6 MANEJO POS",not_delivering,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-21T00:22:25-0500,-,-,-,"ADVTG - ABIERTO",0,,0,
2025-11-01,2026-03-20,"IMG 8 DECISIONES INTELIGENTES",not_delivering,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-21T00:22:25-0500,-,-,-,"ADVTG - ABIERTO",0,,0,
2025-11-01,2026-03-20,"VID PROVEEDORES - Copia",not_delivering,11000,Diario,62078,3985,3125,93,28,0.864,2217.071429,13,actions:onsite_conversion.messaging_conversation_started_7d,4775.23076923,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2025-11-04T19:50:37-0500,-,-,-,"ADVTG - DIRECTO",15577.917189,,1.2752,
2025-11-01,2026-03-20,"IMG 1 - Copia",not_delivering,32000,Diario,27953,3838,2455,144,65,2.443992,430.046154,19,actions:offsite_conversion.fb_pixel_complete_registration,1471.21052632,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-02-10T10:52:27-0500,-,-,-,"GRUPO EFFI - ADVTG - PROMPT DIRECTO",7283.220427,,1.56334,
2025-11-01,2026-03-20,"IMG 2 - Copia",not_delivering,32000,Diario,1446,132,105,4,2,1.904762,723,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-02-10T10:52:27-0500,-,-,-,"GRUPO EFFI - ADVTG - PROMPT DIRECTO",10954.545455,,1.257143,
2025-11-01,2026-03-20,"IMG 3 - Copia",not_delivering,32000,Diario,84356,13338,7259,480,235,2.975616,358.961702,67,actions:offsite_conversion.fb_pixel_complete_registration,1259.04477612,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-02-10T10:52:27-0500,-,-,-,"GRUPO EFFI - ADVTG - PROMPT DIRECTO",6324.48643,,1.837443,
2025-11-01,2026-03-20,"vid 1",not_delivering,32000,Diario,1542,153,129,5,1,0.775194,1542,1,actions:offsite_conversion.fb_pixel_complete_registration,1542,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-02-10T10:52:27-0500,-,-,-,"GRUPO EFFI - ADVTG - PROMPT DIRECTO",10078.431373,,1.186047,
2025-11-01,2026-03-20,"IMG 1 - Copia",not_delivering,15000,Diario,43912,5875,3394,73,48,1.355333,914.833333,29,actions:offsite_conversion.fb_pixel_complete_registration,1514.20689655,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-02-12T15:14:30-0500,-,-,-,"GRUPO EFFI - ADVTG - ABIERTO - MEDELLIN",7474.382979,,1.730996,
